speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
417,bwfshr1,Bar-winged Flycatcher-shrike,Hemipus picatus,L3045952,"Sal Patch near WII, Dehradun",2023-02-20 08:43,2.0,30.2824311,77.967546,True,False,False,S129064453,
418,lesyel1,Lesser Yellownape,Picus chlorolophus,L3045952,"Sal Patch near WII, Dehradun",2023-02-20 08:43,1.0,30.2824311,77.967546,True,False,False,S129064453,
419,heswoo1,Heart-spotted Woodpecker,Hemicircus canente,L21732721,"Unnamed Road, Bastar, Chhattisgarh, IN (18.873, 81.992)",2023-02-20 08:43,1.0,18.8729036,81.9918452,True,False,True,S129062511,
420,blcbul2,Black-crested Bulbul,Rubigula flaviventris,L21732721,"Unnamed Road, Bastar, Chhattisgarh, IN (18.873, 81.992)",2023-02-20 08:43,2.0,18.8729036,81.9918452,True,False,True,S129062511,
421,sttswa2,Streak-throated Swallow,Petrochelidon fluvicola,L11962580,Abhishree Society,2023-02-20 08:43,5.0,22.9620167,72.4220443,True,False,True,S129067190,
422,gycwoo1,Gray-capped Pygmy Woodpecker,Yungipicus canicapillus,L3045952,"Sal Patch near WII, Dehradun",2023-02-20 08:43,1.0,30.2824311,77.967546,True,False,False,S129064453,
423,savnig1,Savanna Nightjar,Caprimulgus affinis,L22716665,"Shahpura Road, Tahnal, Rajasthan, IN (25.649, 74.851)",2023-02-20 08:43,2.0,25.6488669,74.8511075,True,False,True,S129061521,
424,houswi1,House Swift,Apus nipalensis,L17630170,MBB College Lake,2023-02-20 08:41,15.0,23.8273171,91.2957158,True,False,False,S129062386,
425,sapfly1,Sapphire Flycatcher,Ficedula sapphira,L22041187,"Erasuti Gaon, Assam, IN (27.564, 95.37)",2023-02-20 08:39,1.0,27.5637185,95.3695418,True,False,True,S129061582,
426,yetful1,Yellow-throated Fulvetta,Schoeniparus cinereus,L22717630,"Unnamed Road, Shannan (27.071, 92.399)",2023-02-20 08:37,11.0,27.0706601,92.3992439,True,False,True,S129067311,
427,yebtit3,Yellow-browed Tit,Sylviparus modestus,L22717630,"Unnamed Road, Shannan (27.071, 92.399)",2023-02-20 08:37,5.0,27.0706601,92.3992439,True,False,True,S129067311,
428,astwar2,Ashy-throated Warbler,Phylloscopus maculipennis,L22717630,"Unnamed Road, Shannan (27.071, 92.399)",2023-02-20 08:37,3.0,27.0706601,92.3992439,True,False,True,S129067311,
429,whtnut1,White-tailed Nuthatch,Sitta himalayensis,L22717630,"Unnamed Road, Shannan (27.071, 92.399)",2023-02-20 08:37,1.0,27.0706601,92.3992439,True,False,True,S129067311,
430,bhsbab1,Black-headed Shrike-Babbler,Pteruthius rufiventer,L22717630,"Unnamed Road, Shannan (27.071, 92.399)",2023-02-20 08:37,1.0,27.0706601,92.3992439,True,False,True,S129067311,
431,rehbun1,Red-headed Bunting,Emberiza bruniceps,L17331322,"Ajgar Dadar Road, Pondi, Madhya Pradesh, IN (22.475, 80.457)",2023-02-20 08:37,4.0,22.474535799999998,80.45709,True,False,True,S129065079,
432,retmin1,Red-tailed Minla,Minla ignotincta,L22717630,"Unnamed Road, Shannan (27.071, 92.399)",2023-02-20 08:37,3.0,27.0706601,92.3992439,True,False,True,S129067311,
433,shbmin2,Short-billed Minivet,Pericrocotus brevirostris,L20795558,Binanda's Residency,2023-02-20 08:35,3.0,27.5615925,95.3676457,True,False,True,S129060949,
434,blhjay1,Black-headed Jay,Garrulus lanceolatus,L5584504,Shankhdhura Forest,2023-02-20 08:34,5.0,30.0771869,80.2330232,True,False,True,S129066079,
435,grsbab1,Green Shrike-Babbler,Pteruthius xanthochlorus,L5584504,Shankhdhura Forest,2023-02-20 08:34,2.0,30.0771869,80.2330232,True,False,True,S129066079,
436,spwros2,Spot-winged Rosefinch,Carpodacus rodopeplus,L5584504,Shankhdhura Forest,2023-02-20 08:34,6.0,30.0771869,80.2330232,True,False,True,S129066079,
437,gywbla1,Gray-winged Blackbird,Turdus boulboul,L22717649,"Maloh Bandli wildlife sanctuary (31.4822,76.9067)",2023-02-20 08:34,2.0,31.482161,76.906683,True,False,True,S129067382,
438,himgri1,Himalayan Griffon,Gyps himalayensis,L5584504,Shankhdhura Forest,2023-02-20 08:34,1.0,30.0771869,80.2330232,True,False,True,S129066079,
439,chhtes1,Chestnut-headed Tesia,Cettia castaneocoronata,L5584504,Shankhdhura Forest,2023-02-20 08:34,1.0,30.0771869,80.2330232,True,False,True,S129066079,
440,rubwoo1,Rufous-bellied Woodpecker,Dendrocopos hyperythrus,L5584504,Shankhdhura Forest,2023-02-20 08:34,3.0,30.0771869,80.2330232,True,False,True,S129066079,
441,kokphe1,Koklass Pheasant,Pucrasia macrolopha,L5584504,Shankhdhura Forest,2023-02-20 08:34,1.0,30.0771869,80.2330232,True,False,True,S129066079,
442,eurjay1,Eurasian Jay,Garrulus glandarius,L5584504,Shankhdhura Forest,2023-02-20 08:34,2.0,30.0771869,80.2330232,True,False,True,S129066079,
443,hilpar1,Hill Partridge,Arborophila torqueola,L5584504,Shankhdhura Forest,2023-02-20 08:34,4.0,30.0771869,80.2330232,True,False,True,S129066079,
444,whbshb1,White-browed Shrike-Babbler,Pteruthius aeralatus,L5584504,Shankhdhura Forest,2023-02-20 08:34,5.0,30.0771869,80.2330232,True,False,True,S129066079,
445,blfwar1,Black-faced Warbler,Abroscopus schisticeps,L5584504,Shankhdhura Forest,2023-02-20 08:34,8.0,30.0771869,80.2330232,True,False,True,S129066079,
446,sbsbab3,Streak-breasted Scimitar-Babbler,Pomatorhinus ruficollis,L5584504,Shankhdhura Forest,2023-02-20 08:34,2.0,30.0771869,80.2330232,True,False,True,S129066079,
447,varlau1,Variegated Laughingthrush,Trochalopteron variegatum,L5584504,Shankhdhura Forest,2023-02-20 08:34,5.0,30.0771869,80.2330232,True,False,True,S129066079,
448,spwpig1,Speckled Wood-Pigeon,Columba hodgsonii,L5584504,Shankhdhura Forest,2023-02-20 08:34,4.0,30.0771869,80.2330232,True,False,True,S129066079,
449,himwoo1,Himalayan Woodpecker,Dendrocopos himalayensis,L5584504,Shankhdhura Forest,2023-02-20 08:34,1.0,30.0771869,80.2330232,True,False,True,S129066079,
450,gremag1,Common Green-Magpie,Cissa chinensis,L22645413,"Bamphu Road, Eaglenest Wildlife Sanctuary",2023-02-20 08:33,1.0,27.0721575,92.4000808,True,False,True,S129067199,
451,besbab1,Black-eared Shrike-Babbler,Pteruthius melanotis,L22645413,"Bamphu Road, Eaglenest Wildlife Sanctuary",2023-02-20 08:33,2.0,27.0721575,92.4000808,True,False,True,S129067199,
452,whclau2,White-crested Laughingthrush,Garrulax leucolophus,L22681195,"Khellong (27.014, 92.414)",2023-02-20 08:32,7.0,27.01353,92.4141625,True,False,True,S129061685,
453,bncwoo3,Brown-capped Pygmy Woodpecker,Yungipicus nanus,L10810236,"Govt.College, Kasaragod",2023-02-20 08:32,1.0,12.5192855,75.011987,True,False,False,S129061876,
454,trepip,Tree Pipit,Anthus trivialis,L8302546,"Vidya Bhawan Krishi Vigyan Kendra, BADGAON, UDAIPUR",2023-02-20 08:32,8.0,24.6278822,73.6826979,True,False,True,S129062055,
455,lotsib1,Long-tailed Sibia,Heterophasia picaoides,L22681195,"Khellong (27.014, 92.414)",2023-02-20 08:32,8.0,27.01353,92.4141625,True,False,True,S129061685,
456,asfblu1,Asian Fairy-bluebird,Irena puella,L6313632,Paithalmala,2023-02-20 08:31,1.0,12.1743791,75.5446422,True,False,False,S129063304,
457,piecuc1,Pied Cuckoo,Clamator jacobinus,L3086715,Kerala Agricultural University--General Area,2023-02-20 08:30,1.0,10.5479387,76.2845135,True,False,False,S129061439,
458,brcful1,Brown-cheeked Fulvetta,Alcippe poioicephala,L17181169,Kanha,2023-02-20 08:28,1.0,22.2050201,80.6562485,True,False,False,S129061496,
459,whrsha,White-rumped Shama,Copsychus malabaricus,L17181169,Kanha,2023-02-20 08:28,1.0,22.2050201,80.6562485,True,False,False,S129061496,
460,cretre1,Crested Treeswift,Hemiprocne coronata,L17181169,Kanha,2023-02-20 08:28,2.0,22.2050201,80.6562485,True,False,False,S129061496,
461,crbsun2,Crimson-backed Sunbird,Leptocoma minima,L3287326,Kasaragod Forest Division--Mauthom Popular,2023-02-20 08:27,2.0,12.40478,75.32503,True,False,False,S129061453,
462,delpri1,Delicate Prinia,Prinia lepida,L22646946,"Unnamed Road, Tinsukia, Assam, IN (27.576, 95.369)",2023-02-20 08:23,1.0,27.57645,95.3692425,True,False,True,S129064509,
463,swafra1,Swamp Francolin,Ortygornis gularis,L22646946,"Unnamed Road, Tinsukia, Assam, IN (27.576, 95.369)",2023-02-20 08:23,3.0,27.57645,95.3692425,True,False,True,S129064509,
464,spobuw3,Spotted Bush Warbler,Locustella thoracica,L22646946,"Unnamed Road, Tinsukia, Assam, IN (27.576, 95.369)",2023-02-20 08:23,1.0,27.57645,95.3692425,True,False,True,S129064509,
465,larcus1,Large Cuckooshrike,Coracina macei,L22716368,"Remawand, Chhattisgarh, IN (19.645, 81.589)",2023-02-20 08:23,1.0,19.64475,81.588925,True,False,True,S129059827,
466,yebpri1,Yellow-bellied Prinia,Prinia flaviventris,L22646946,"Unnamed Road, Tinsukia, Assam, IN (27.576, 95.369)",2023-02-20 08:23,2.0,27.57645,95.3692425,True,False,True,S129064509,
467,chirub1,Chinese Rubythroat,Calliope tschebaiewi,L22646946,"Unnamed Road, Tinsukia, Assam, IN (27.576, 95.369)",2023-02-20 08:23,1.0,27.57645,95.3692425,True,False,True,S129064509,
468,gysbuw1,Gray-sided Bush Warbler,Cettia brunnifrons,L22646946,"Unnamed Road, Tinsukia, Assam, IN (27.576, 95.369)",2023-02-20 08:23,1.0,27.57645,95.3692425,True,False,True,S129064509,
469,bnhgul1,Brown-headed Gull,Chroicocephalus brunnicephalus,L13502049,Nerul Wetland Flamingo Point,2023-02-20 08:22,20.0,19.0155055,73.0062747,True,False,False,S129061401,
470,rebcho1,Red-billed Chough,Pyrrhocorax pyrrhocorax,L8479088,"Likir Home (34.276, 77.205)",2023-02-20 08:20,45.0,34.2764454,77.2048187,True,False,True,S129061382,
471,blnmon1,Black-naped Monarch,Hypothymis azurea,L6091159,"IN-Kerala-Perinthalmanna - 10.972x76.236 - Jul 16, 2017 9:00 AM",2023-02-20 08:20,2.0,10.9716837,76.2360429,True,False,True,S129061043,
472,gripig1,Green Imperial-Pigeon,Ducula aenea,L21708540,"John Lawrence Camp, Krishna Nagar, Swaraj Dweep, South Andaman, Andaman and Nicobar Islands, IN (12.008, 92.966)",2023-02-20 08:17,3.0,12.0083625,92.9659433,True,False,True,S129064947,
473,spwbab1,Spotted Elachura,Elachura formosa,L22645413,"Bamphu Road, Eaglenest Wildlife Sanctuary",2023-02-20 08:16,1.0,27.0721575,92.4000808,True,False,True,S129067137,
474,wbsbab1,White-browed Scimitar-Babbler,Pomatorhinus schisticeps,L7002643,"IN-Nagaland-Nagaland Zoological Park (25.8517,93.7213)",2023-02-20 08:15,3.0,25.85167,93.721295,True,False,True,S129060666,
475,scathr8,Scaly Thrush,Zoothera dauma,L2348198,Wildlife Institute of India (WII),2023-02-20 08:15,1.0,30.282495,77.9735059,True,False,False,S129060652,
476,gbhgul2,Pallas's Gull,Ichthyaetus ichthyaetus,L22716445,Mahanadi Bridge,2023-02-20 08:15,1.0,20.8639448,83.903532,True,False,True,S129060771,
477,rugfly1,Rufous-gorgeted Flycatcher,Ficedula strophiata,L2348198,Wildlife Institute of India (WII),2023-02-20 08:13,1.0,30.282495,77.9735059,True,False,False,S129064215,
478,blltit1,Himalayan Black-lored Tit,Machlolophus xanthogenys,L3121381,"Mandal, Kedarnath Wildlife Sanctuary",2023-02-20 08:13,1.0,30.4582529,79.269619,True,False,False,S129065274,
479,chbnut3,Chestnut-bellied Nuthatch,Sitta cinnamoventris,L3121381,"Mandal, Kedarnath Wildlife Sanctuary",2023-02-20 08:13,1.0,30.4582529,79.269619,True,False,False,S129065274,
480,scamin1,Scarlet Minivet,Pericrocotus speciosus,L2348198,Wildlife Institute of India (WII),2023-02-20 08:13,2.0,30.282495,77.9735059,True,False,False,S129064215,
481,burthr,Blue Rock-Thrush,Monticola solitarius,L4240279,"College of Veterinary and Animal Sciences, Pookode",2023-02-20 08:12,1.0,11.5402435,76.0218501,True,False,False,S129060498,
482,redspu1,Red Spurfowl,Galloperdix spadicea,L10810236,"Govt.College, Kasaragod",2023-02-20 08:12,2.0,12.5192855,75.011987,True,False,False,S129060213,
483,sohmyn1,Southern Hill Myna,Gracula indica,L4240279,"College of Veterinary and Animal Sciences, Pookode",2023-02-20 08:12,1.0,11.5402435,76.0218501,True,False,False,S129060498,
484,bcrthr1,Blue-capped Rock-Thrush,Monticola cinclorhyncha,L4240279,"College of Veterinary and Animal Sciences, Pookode",2023-02-20 08:12,1.0,11.5402435,76.0218501,True,False,False,S129060498,
485,chbeat1,Chestnut-headed Bee-eater,Merops leschenaulti,L4240279,"College of Veterinary and Animal Sciences, Pookode",2023-02-20 08:12,1.0,11.5402435,76.0218501,True,False,False,S129060498,
486,sykwar2,Sykes's Warbler,Iduna rama,L22716311,Akashwani Vihar,2023-02-20 08:11,2.0,22.701444,75.886828,True,False,True,S129059488,
487,whtbul1,White-throated Bulbul,Alophoixus flaveolus,L14712019,Chemphai,2023-02-20 08:10,1.0,24.332995,92.7461465,True,False,True,S129065063,
488,gyhlap1,Gray-headed Lapwing,Vanellus cinereus,L14712019,Chemphai,2023-02-20 08:10,8.0,24.332995,92.7461465,True,False,True,S129065063,
489,chethr1,Chestnut Thrush,Turdus rubrocanus,L4767504,Ginni Bend,2023-02-20 08:10,1.0,30.0239587,80.1795745,True,False,False,S129059399,
490,gwfgoo,Greater White-fronted Goose,Anser albifrons,L22716397,"Bhatoli Phakorian, Himachal Pradesh, IN (31.967, 76.134)",2023-02-20 08:09,1.0,31.9666725,76.1340199,True,False,True,S129060018,
491,gragoo,Graylag Goose,Anser anser,L22716397,"Bhatoli Phakorian, Himachal Pradesh, IN (31.967, 76.134)",2023-02-20 08:09,35.0,31.9666725,76.1340199,True,False,True,S129060018,
492,alpacc1,Alpine Accentor,Prunella collaris,L22717308,"Saak Kanda, Himachal Pradesh, IN (31.571, 77.957)",2023-02-20 08:08,2.0,31.5705368,77.9571699,True,False,True,S129065086,
493,scbwoo1,Scaly-bellied Woodpecker,Picus squamatus,L22717308,"Saak Kanda, Himachal Pradesh, IN (31.571, 77.957)",2023-02-20 08:08,1.0,31.5705368,77.9571699,True,False,True,S129065086,
494,pibros2,Pink-browed Rosefinch,Carpodacus rodochroa,L22717308,"Saak Kanda, Himachal Pradesh, IN (31.571, 77.957)",2023-02-20 08:08,3.0,31.5705368,77.9571699,True,False,True,S129065086,
495,fifser1,Fire-fronted Serin,Serinus pusillus,L22717308,"Saak Kanda, Himachal Pradesh, IN (31.571, 77.957)",2023-02-20 08:08,3.0,31.5705368,77.9571699,True,False,True,S129065086,
496,blkfra,Black Francolin,Francolinus francolinus,L22717308,"Saak Kanda, Himachal Pradesh, IN (31.571, 77.957)",2023-02-20 08:08,2.0,31.5705368,77.9571699,True,False,True,S129065086,
497,strpri2,Himalayan Prinia,Prinia crinigera,L22717308,"Saak Kanda, Himachal Pradesh, IN (31.571, 77.957)",2023-02-20 08:08,2.0,31.5705368,77.9571699,True,False,True,S129065086,
498,chcbab1,Chestnut-capped Babbler,Timalia pileata,L17270119,Maguri Grassland (Left side after crossing bridge),2023-02-20 08:08,10.0,27.5747596,95.3697331,True,False,True,S129062128,
499,chbpar2,Chestnut-breasted Partridge,Arborophila mandellii,L22645433,Bamphu D. plot Eaglenest Wildlife Sanctuary,2023-02-20 08:06,2.0,27.0691537,92.4068431,True,False,True,S129063400,
500,malpar1,Malabar Parakeet,Psittacula columboides,L17288737,"Cauvery Resort, Talakaveri",2023-02-20 08:05,,12.3855373,75.5126699,True,False,True,S129066661,
501,insbab1,Indian Scimitar-Babbler,Pomatorhinus horsfieldii,L17904112,Achalgarh Road area,2023-02-20 08:05,1.0,24.6223538,72.7612092,True,False,True,S129065479,
502,combuz1,Common Buzzard,Buteo buteo,L17904112,Achalgarh Road area,2023-02-20 08:05,1.0,24.6223538,72.7612092,True,False,True,S129065479,
503,jubqua1,Jungle Bush-Quail,Perdicula asiatica,L17904112,Achalgarh Road area,2023-02-20 08:05,13.0,24.6223538,72.7612092,True,False,True,S129065479,
504,whbtre1,White-bellied Treepie,Dendrocitta leucogastra,L17288737,"Cauvery Resort, Talakaveri",2023-02-20 08:05,1.0,12.3855373,75.5126699,True,False,True,S129066661,
505,sqtbul1,Square-tailed Bulbul,Hypsipetes ganeesa,L17288737,"Cauvery Resort, Talakaveri",2023-02-20 08:05,5.0,12.3855373,75.5126699,True,False,True,S129066661,
506,dafbab1,Dark-fronted Babbler,Dumetia atriceps,L17288737,"Cauvery Resort, Talakaveri",2023-02-20 08:05,,12.3855373,75.5126699,True,False,True,S129066661,
507,lesadj1,Lesser Adjutant,Leptoptilos javanicus,L22716179,"Nawada, Bihar, IN (25.263, 86.764)",2023-02-20 08:04,3.0,25.2625027,86.763723,True,False,True,S129058802,
508,gytmar1,Gray-throated Martin,Riparia chinensis,L22716179,"Nawada, Bihar, IN (25.263, 86.764)",2023-02-20 08:04,3.0,25.2625027,86.763723,True,False,True,S129058802,
509,gobful1,Golden-breasted Fulvetta,Lioparus chrysotis,L22645413,"Bamphu Road, Eaglenest Wildlife Sanctuary",2023-02-20 08:00,6.0,27.0721575,92.4000808,True,False,True,S129067180,
510,trimun,Tricolored Munia,Lonchura malacca,L20254694,"Thirumanamedu East, Tamil Nadu, IN (10.856, 78.762)",2023-02-20 08:00,4.0,10.8560361,78.7621447,True,False,True,S129059202,
511,temsti,Temminck's Stint,Calidris temminckii,L12564230,Lake View,2023-02-20 08:00,4.0,22.5470723,75.7531044,True,False,False,S129065220,
512,bltpar1,Black-throated Parrotbill,Suthora nipalensis,L22645413,"Bamphu Road, Eaglenest Wildlife Sanctuary",2023-02-20 08:00,12.0,27.0721575,92.4000808,True,False,True,S129067180,
513,blfmal1,Blue-faced Malkoha,Phaenicophaeus viridirostris,L3086715,Kerala Agricultural University--General Area,2023-02-20 08:00,1.0,10.5479387,76.2845135,True,False,False,S129059435,
514,bltsun1,Black-throated Sunbird,Aethopyga saturata,L22223461,"Unnamed Road, Shannan, Arunachal Pradesh, IN (27.017, 92.414)",2023-02-20 07:59,1.0,27.0172442,92.4141833,True,False,True,S129061753,
515,wetpig1,Wedge-tailed Green-Pigeon,Treron sphenurus,L22223461,"Unnamed Road, Shannan, Arunachal Pradesh, IN (27.017, 92.414)",2023-02-20 07:59,10.0,27.0172442,92.4141833,True,False,True,S129061753,
516,lipfly1,Little Pied Flycatcher,Ficedula westermanni,L7002643,"IN-Nagaland-Nagaland Zoological Park (25.8517,93.7213)",2023-02-20 07:59,1.0,25.85167,93.721295,True,False,True,S129059159,
517,rehtro1,Red-headed Trogon,Harpactes erythrocephalus,L22223461,"Unnamed Road, Shannan, Arunachal Pradesh, IN (27.017, 92.414)",2023-02-20 07:59,1.0,27.0172442,92.4141833,True,False,True,S129061753,
518,whvmyn1,Great Myna,Acridotheres grandis,L11108232,"Assam Trunk Road, Tinsukia, Assam, IN (27.487, 95.357)",2023-02-20 07:58,2.0,27.4868488,95.3565629,True,False,True,S129057826,
519,himfla1,Himalayan Flameback,Dinopium shorii,L2348198,Wildlife Institute of India (WII),2023-02-20 07:55,1.0,30.282495,77.9735059,True,False,False,S129059434,
520,whbbus4,White-browed Bushchat,Saxicola macrorhynchus,L21276349,Sudashri RKVY Enclosure DNP,2023-02-20 07:53,1.0,26.731164,70.600789,True,False,True,S129058988,
521,robacc1,Robin Accentor,Prunella rubeculoides,L8726633,"greenvilla guest house chubi , Leh (34.17, 77.589)",2023-02-20 07:53,12.0,34.1699142,77.5886132,True,False,True,S129060016,
522,winwre4,Eurasian Wren,Troglodytes troglodytes,L8726633,"greenvilla guest house chubi , Leh (34.17, 77.589)",2023-02-20 07:53,2.0,34.1699142,77.5886132,True,False,True,S129060016,
523,sptbab1,Spot-throated Babbler,Pellorneum albiventre,L22717525,"Imphal-Jessami Road, Ukhrul, Manipur, IN (25.597, 94.53)",2023-02-20 07:52,2.0,25.5974488,94.5304416,True,False,True,S129066580,
524,chebun1,Chestnut Bunting,Emberiza rutila,L22717525,"Imphal-Jessami Road, Ukhrul, Manipur, IN (25.597, 94.53)",2023-02-20 07:52,2.0,25.5974488,94.5304416,True,False,True,S129066580,
525,siemes1,Silver-eared Mesia,Leiothrix argentauris,L22717525,"Imphal-Jessami Road, Ukhrul, Manipur, IN (25.597, 94.53)",2023-02-20 07:52,16.0,25.5974488,94.5304416,True,False,True,S129066580,
526,grysib1,Gray Sibia,Heterophasia gracilis,L22717525,"Imphal-Jessami Road, Ukhrul, Manipur, IN (25.597, 94.53)",2023-02-20 07:52,8.0,25.5974488,94.5304416,True,False,True,S129066580,
527,strswa2,Striated Swallow,Cecropis striolata,L22717525,"Imphal-Jessami Road, Ukhrul, Manipur, IN (25.597, 94.53)",2023-02-20 07:52,6.0,25.5974488,94.5304416,True,False,True,S129066580,
528,lenlau1,Lesser Necklaced Laughingthrush,Garrulax monileger,L22717525,"Imphal-Jessami Road, Ukhrul, Manipur, IN (25.597, 94.53)",2023-02-20 07:52,10.0,25.5974488,94.5304416,True,False,True,S129066580,
529,gousun1,Mrs. Gould's Sunbird,Aethopyga gouldiae,L22717525,"Imphal-Jessami Road, Ukhrul, Manipur, IN (25.597, 94.53)",2023-02-20 07:52,1.0,25.5974488,94.5304416,True,False,True,S129066580,
530,ashbul1,Ashy Bulbul,Hemixos flavala,L22717525,"Imphal-Jessami Road, Ukhrul, Manipur, IN (25.597, 94.53)",2023-02-20 07:52,4.0,25.5974488,94.5304416,True,False,True,S129066580,
531,kenplo1,Kentish Plover,Charadrius alexandrinus,L2104315,National Chambal Sanctuary--Dhaulpur (RJ side),2023-02-20 07:51,1.0,26.6598857,77.9001045,True,False,False,S129057455,
532,boneag2,Bonelli's Eagle,Aquila fasciata,L2104315,National Chambal Sanctuary--Dhaulpur (RJ side),2023-02-20 07:51,1.0,26.6598857,77.9001045,True,False,False,S129057455,
